id,TARGET
EK202310114723,145.18599485843643
EK202310185832,165.4384624114895
EK202310106587,155.8559530137996
EK202310239252,136.52966801301514
EK202310208710,140.82727028538793
EK202310244056,131.5443971887659
EK202310223702,125.78108406815625
EK202310236969,135.8378117090265
EK202310196070,147.76510204876078
EK202310227710,136.36852121431042
EK202310119702,141.08697178090813
EK202310143351,141.30328101905056
EK202310144967,135.06840779063248
EK202310207097,137.7864646702093
EK202310193281,129.77839838872882
EK202310223068,147.20381561626522
EK202310158743,134.00596088324738
EK202310142353,146.94830533368392
EK202310154024,152.81042155094326
EK202310136326,128.50500852355634
EK202320006526,146.1712156082702
EK202310240160,139.4626036481791
EK202310230270,139.489404427608
EK202310209591,136.4836807756197
EK202310201937,158.1575371738809
EK202310138686,151.29038832300998
EK202310125946,148.367495094828
EK202310112949,136.8360646431572
EK202310128660,156.69797799916466
EK202310223565,140.30263051382477
EK202310155372,150.9852507785593
EK202310229467,140.94499813522492
EK202310232289,145.858455903646
EK202310142439,155.96629130989464
EK202310128595,129.37183152033515
EK202310228661,130.09395889378504
EK202310220811,136.58386434040798
EK202310104677,143.2187263286493
EK202310108708,149.45315108788847
EK202310235044,129.04457263154268
EK202310141363,138.00737731204717
EK202310174855,151.71842004866255
EK202310154755,138.64164137707198
EK202310157326,140.12458374943196
EK202310228659,136.93313952153787
EK202310215026,155.87924412013928
EK202310177129,137.16634644841366
EK202310178830,164.71380361536666
EK202310222959,128.9413290521161
EK202320007347,138.69560332841434
EK202310153807,149.345239427872
EK202310165563,158.11725685845906
EK202310240070,125.11198020454343
EK202310171642,133.88838312216868
EK202310221419,146.3061942324792
EK202310210258,138.0245487177691
EK202310108225,137.2582957772843
EK202310156515,143.6382668421119
EK202320006021,170.75229277342916
EK202310214746,149.3528315023081
EK202310166648,141.37814937833878
EK202310243041,144.36160904467397
EK202310227731,127.0234317405759
EK202310118513,130.73157037160368
EK202310240129,143.00805299761493
EK202310140813,143.57270502800273
EK202310181628,145.374156763301
EK202310126085,136.90111253721076
EK202310246101,148.44435175652308
EK202310113312,133.61110563754397
EK202310217968,137.75855814508355
EK202310213114,134.11780718317215
EK202310219800,146.4895791152087
EK202310184495,142.93987652252483
EK202310119316,132.30990101196028
EK202310180007,144.75499232241793
EK202310199156,135.14128939005244
EK202310177234,151.01891961437562
EK202310226743,137.99144981080627
EK202310189141,137.21291139054375
EK202320006005,144.48536583582276
EK202310227823,135.67243232887517
EK202310174022,144.2015965051268
EK202310134374,137.93539654295165
EK202310200180,126.48345070552055
EK202310161433,148.87332449204735
EK202310121700,149.92499316704192
EK202310237451,137.83913748584766
EK202310192827,158.94365420366998
EK202310160428,150.49670000401812
EK202310205223,143.79466910328807
EK202310111659,156.96687796763865
EK202310218773,149.08642153940613
EK202310161247,142.257037183915
EK202310109618,141.17731302517657
EK202310155619,135.97483418830296
EK202310135096,149.74323300107716
EK202310188704,144.5993950906229
EK202310198311,153.31230607979992
EK202310138345,141.69045395606793
EK202310187653,134.84220438542374
EK202310223676,147.0917772794216
EK202310165688,132.41122348505425
EK202310104779,144.6973051960271
EK202320007241,168.91035279170558
EK202310247012,130.60063684768173
EK202310115649,134.86900600015244
EK202310158687,138.6363216888221
EK202310139898,150.60818852030795
EK202310183012,138.15650607531336
EK202310189323,176.40720983823726
EK202310236084,137.23251863062572
EK202310187745,144.03449477068372
EK202310213754,144.33137397144677
EK202310207691,136.66264154401605
EK202310213360,135.78368464661727
EK202310134511,141.0396243228806
EK202310162421,135.96399652306826
EK202310137854,142.83271940106454
EK202310150901,138.92214822563676
EK202310114810,139.210161448105
EK202310110564,133.82239016591666
EK202310188498,110.63699502203703
EK202310122137,135.20312538865198
EK202310234827,139.0709116036752
EK202310123845,149.00062994307297
EK202310117679,151.26163834689856
EK202310226733,135.03078009504526
EK202310146806,144.85743791603832
EK202310186532,140.19829600976107
EK202310198523,133.19788215902025
EK202310169242,154.18867779048435
EK202310189605,145.90523904429276
EK202310177460,146.58850986212605
EK202310156053,137.36758910603356
EK202310138997,137.4697410867534
EK202310231114,138.48971944161846
EK202310147763,135.28502959490032
EK202310119709,149.79392847716989
EK202310121129,146.45317359977204
EK202310137901,135.7973245422304
EK202310144077,155.1816601246937
EK202310110337,129.9548891748703
EK202310184408,136.53831032205252
EK202310215841,126.78194114123623
EK202310157214,145.86724667388327
EK202310193140,126.8684185997502
EK202310216105,132.19648814977134
EK202310246420,135.31552482965472
EK202310118424,130.28228900946132
EK202310144290,136.99558227506168
EK202310236171,135.82453908284413
EK202310161913,147.41527404862063
EK202310116195,143.1609796755211
EK202310140252,133.89983392315736
EK202310238025,153.17527470973465
EK202310146861,144.5723078052087
EK202310125756,132.92387503134935
EK202310211082,134.50144000584584
EK202310202590,130.52636449196493
EK202310212292,138.05576504466177
EK202310151188,146.1501890585275
EK202310186431,176.27198953247472
EK202310197054,138.73675749923257
EK202310229535,137.3535872817163
EK202310237693,130.1440563301097
EK202310127899,140.4351144217716
EK202310125513,128.89213479249761
EK202310143417,147.91828595308723
EK202310114922,141.5087506315711
EK202310185011,138.92610699640326
EK202310157380,143.57444326948692
EK202310242841,142.1979893928357
EK202310128764,126.85643321364245
EK202310160302,141.6012040228039
EK202310132265,132.25946488931976
EK202310142152,137.28995214982265
EK202310184138,149.16969024495057
EK202310218922,148.83335880737306
EK202310105732,132.0866618289568
EK202310202421,130.6775790579079
EK202310204745,135.66367422360133
EK202310231651,135.07400166506005
EK202310206373,146.13006422542404
EK202310231327,139.8663034298705
EK202310129440,137.83349868798388
EK202310229405,146.78773367321543
EK202310233561,137.4955730412954
EK202310141433,157.466584813627
EK202310164651,150.4325543824122
EK202310201935,143.7764784690834
EK202310184574,127.28849185732054
EK202310223915,161.6447401872408
EK202310200908,160.9811481589037
EK202310128941,143.73283670495107
EK202310186952,143.0956881352888
EK202310193974,147.61101653130746
EK202310169879,152.52246375644575
EK202310172093,134.04077885564203
EK202310184529,126.7473346683259
EK202310230089,140.01556408607897
EK202310181118,154.2716961875291
EK202310204225,156.7118610667045
EK202310112100,140.85475005165424
EK202310222373,162.83501520535566
EK202310182126,145.31557882540915
EK202310169072,134.16020678348937
EK202310203100,145.47918073795475
EK202310228065,153.18159145318168
EK202310003374,129.0755325097683
EK202310231993,143.94064272063505
EK202310166999,146.24873690380196
EK202310113561,153.5924664617992
EK202310150384,154.0772398796612
EK202310204151,148.03854997923017
EK202310243179,158.67182225512659
EK202310229664,136.3329749951021
EK202310214850,148.91607239922183
EK202310203348,147.75778141764818
EK202310146725,129.19682070405761
EK202310134763,129.9767412478852
EK202310145729,150.37728049073198
EK202310246535,138.54542380078678
EK202310141577,130.90754417379011
EK202310216160,133.3268284874665
EK202310116782,140.99685113396373
EK202310211327,146.33398558560313
EK202310204090,143.51978041374656
EK202310175898,156.97671251516866
EK202310226259,143.44222292235904
EK202310151274,139.17270026070366
EK202310154215,149.0747100577102
EK202310174277,149.29586863953676
EK202320006496,157.94632722603518
EK202310141969,150.18120090530164
EK202320005622,141.31870345350362
EK202310157093,144.93298805801655
EK202310139909,144.10367230396315
EK202310209908,137.04306122595443
EK202310218730,135.14075781011982
EK202310229718,126.69524028295693
EK202310111615,137.67020653733974
EK202310138168,134.33987450554443
EK202310162118,166.5774176249521
EK202310164185,134.92827024820062
EK202310123341,137.0807718956167
EK202310154152,135.67879150275414
EK202310169662,139.21273639207112
EK202310195289,140.4183077026989
EK202310247758,152.19902178278136
EK202310223580,131.81017961971304
EK202310104690,139.2661502000051
EK202310234439,135.7892916295127
EK202310225052,169.11544518904785
EK202310139674,149.64407785990124
EK202310186662,133.44471707390858
EK202310198339,148.62012418894258
EK202310219978,141.1869062475467
EK202310205279,144.73727036993864
EK202310241147,144.57419482220857
EK202310225981,162.57193292545253
EK202310168112,139.8494572543877
EK202310226106,139.66523132533715
EK202310116095,139.35906668875805
EK202310114593,137.75181932880622
EK202310175636,141.27223691938488
EK202310117905,153.2674768985629
EK202310200614,146.10555621481504
EK202310137390,133.44285666180258
EK202310196458,149.08760932231942
EK202310212839,148.24737695948778
EK202310149449,152.11261050916366
EK202310172721,140.50781557580052
EK202310133382,132.65004719076833
EK202310171991,151.06400342671074
EK202310178147,145.91835494884316
EK202310210822,125.4140164969833
EK202310169958,147.04759898697108
EK202310216612,137.5880575298419
EK202310190351,152.85131820350077
EK202310128333,145.5703791704267
EK202310156052,142.2472417585035
EK202310207300,139.40640381136458
EK202310148098,141.22382502756437
EK202310236834,152.2790089391261
EK202310206502,141.75586418399953
EK202310232490,143.6952724074942
EK202310115920,146.6520824619468
EK202310155557,146.55760212148257
EK202310118792,154.2515398693231
EK202310213449,148.66320633826786
EK202310157956,137.28517536841235
EK202310202461,154.9820070426577
EK202310210080,160.86384407764282
EK202310123713,148.35091866754013
EK202310138636,146.43472287542994
EK202310197194,146.88592051744428
EK202310136131,168.7271839749695
EK202310194280,135.3548429054466
EK202310144073,171.890129801769
EK202310196767,154.6285310905416
EK202310152659,142.79580132001843
EK202310119318,129.2424221723078
EK202310175079,146.52940235627557
EK202310246973,141.44047079848687
EK202310177069,136.26387716634875
EK202310228915,136.96739589609388
EK202310237967,134.9688020593246
EK202310004766,138.6707221958867
EK202310197580,168.6324953647104
EK202310163370,155.85418090178243
EK202310126258,129.68841935356394
EK202320006245,158.0922267096744
EK202310214455,142.67486778398697
EK202310225077,168.18299904566732
EK202310121345,134.75291229439352
EK202310118753,125.70582460391309
EK202310209148,146.5702609466553
EK202310235651,132.1586691675346
EK202310195584,142.8992255266739
EK202310131541,139.84121872162135
EK202310167958,157.1809931016131
EK202310232848,129.23139040420108
EK202310112373,131.93487542587968
EK202310247588,167.81609163735354
EK202310124781,139.40975502421182
EK202310187345,166.56271910103197
EK202310117200,148.98105783017039
EK202310103838,134.40610892462306
EK202310123310,143.22831888099924
EK202310193567,147.37013593556287
EK202310176987,153.97518723621775
EK202310217483,128.49561753671696
EK202310219653,128.67083273248315
EK202310189258,149.25299200597237
EK202310213235,143.86554915821247
EK202310148485,138.14115423827846
EK202310243846,133.32364385621506
EK202310157685,143.18732520363892
EK202310228217,178.96189143306097
EK202310167414,159.056930062997
EK202310116553,137.67797932958553
EK202310154306,137.31858362940488
EK202310218246,140.64322916691336
EK202310214924,153.55727781583911
EK202310124301,138.24230196550437
EK202310132969,129.0037117590079
EK202310116665,146.6619664976444
EK202310126109,144.93697352741015
EK202310246626,142.8870201385039
EK202310165655,130.20712942545947
EK202310222900,133.82751665393528
EK202310183920,136.65897109459846
EK202310188655,134.20581299008612
EK202310140837,150.09922199750315
EK202310110105,123.96946762567184
EK202310166926,154.3152149062795
EK202310222571,154.23511116492318
EK202310130862,160.10162340894118
EK202310159918,145.92652558701084
EK202310191732,169.70226841846588
EK202310154430,157.26835250686213
EK202310209379,132.8727189296247
EK202310242826,166.31214681998807
EK202310127621,137.4144060570615
EK202310144269,139.97543929888278
EK202310168554,167.32003703066243
EK202310225096,128.00054432361776
EK202310004191,139.18215885214903
EK202310198832,130.5525409197415
EK202310166122,164.19326359633072
EK202310197812,176.90385893125412
EK202310173577,136.51594672401325
EK202310107780,132.06691367630435
EK202310200080,135.32454051878187
EK202310244832,154.80444995461508
EK202310153701,150.35111675152146
EK202310248897,150.1663255301522
EK202310238758,144.42012461137034
EK202310180956,166.68824253529888
EK202310133597,170.14258286209167
EK202310165926,147.0709570828739
EK202310113563,153.62842636945302
EK202310219177,143.73090645803558
EK202310215546,140.44735958062086
EK202310239803,138.3494488479613
EK202310170081,126.78599199898282
EK202310206625,140.59319968285274
EK202310104069,129.70160715753255
EK202310186393,160.79474918751083
EK202310173267,135.08718019230176
EK202310110426,140.25947821359165
EK202310164765,137.48846266430817
EK202310158220,134.4620596873662
EK202310168816,144.12761851341796
EK202310204071,146.76999625824268
EK202310157259,143.89571773428935
EK202310156843,141.28618123265886
EK202310223529,131.04017308400606
EK202310149961,151.1148961342091
EK202310108241,129.50080286511536
EK202310168245,136.25343581580222
EK202310191021,133.33076532494246
EK202310165776,141.77937953554476
EK202310172874,143.11592941569916
EK202310163779,136.51834434569815
EK202310188731,161.84017667512276
EK202310105850,144.33468170699823
EK202310129025,151.39363280304676
EK202310122251,136.80242088765687
EK202310233739,131.47206723309833
EK202310145467,149.84591437227755
EK202310125541,134.13136832285986
EK202310128736,144.65537784746394
EK202310157339,147.15611735884556
EK202310204674,154.71118010659603
EK202310199931,134.65284028356558
EK202310159776,149.77744798978844
EK202310233618,151.85721219500402
EK202310209554,158.91048381692366
EK202310147590,147.68689769629228
EK202310233558,128.7118195519311
EK202310141475,142.81725768570033
EK202310192184,139.87735220136352
EK202310121465,135.48349548761587
EK202310144674,152.75911121772742
EK202310225145,147.28166880838322
EK202310211862,137.4262396587909
EK202310218476,133.8208881308823
EK202310227106,156.64364559415623
EK202310184475,134.36006030741027
EK202310132027,139.46769151516668
EK202310134826,136.9822305381406
EK202310182784,152.42938034647312
EK202310236142,127.92130323128374
EK202310215997,170.21880573388304
EK202310218885,149.91956889795773
EK202310189497,140.06032234203994
EK202310242392,139.47835555329607
EK202310139831,133.81601590579072
EK202310159899,127.703577956446
EK202320007536,148.86219029205773
EK202310205864,155.5714395400984
EK202310205412,148.222916331401
EK202310178623,151.7002206099614
EK202310144137,138.1761258428244
EK202310156851,140.65631853707856
EK202310200692,127.33233232749579
EK202310221442,145.40979533601535
EK202310225402,142.4924025021259
EK202310128314,150.8119125299362
EK202310135585,159.91335568492548
EK202310230304,146.6132821510883
EK202310106564,145.46330772652112
EK202310195276,130.82848864546247
EK202310168561,147.27028279430715
EK202310238035,146.34283114419472
EK202310210412,136.39691202694192
EK202310193015,146.62037571216496
EK202310160429,150.32950565948337
EK202310203227,140.9768991715881
EK202310144260,134.26780368336338
EK202310231994,141.0297191412727
EK202310169556,139.2520623476822
EK202310112231,143.2750516013041
EK202310179305,133.81886735213902
EK202310111693,140.59239606527294
EK202310163778,158.64636950071682
EK202310197562,153.3150907447756
EK202310147780,137.90461812684396
EK202310165497,172.7527961580457
EK202310191527,135.26601420484403
EK202310106149,129.57528504202375
EK202310179787,129.53591409644875
EK202310247018,165.80087342972678
EK202310177578,147.33926991018342
EK202310138872,169.8578445754431
EK202310204378,135.0258802288006
EK202310146296,140.2326283490584
EK202310110160,136.4724618005163
EK202310179095,159.90549849608246
EK202310220481,121.5887595142868
EK202310227227,160.1761266075605
EK202310234336,152.538545837544
EK202310145809,133.95327981051966
EK202310209306,146.855063729276
EK202310225649,133.79438813598472
EK202310226704,155.68055082704706
EK202310157072,158.7827081975853
EK202310121530,136.988765087791
EK202310165600,134.79758382236164
EK202310197233,146.00025033474378
EK202310184332,145.37082186995195
EK202310143743,149.1653777240987
EK202310154640,136.47127407129727
EK202310158286,137.91628461974287
EK202310123880,141.3063103722905
EK202310182423,160.62027122734565
EK202310124053,133.93752239819463
EK202310206144,143.28361085534266
EK202310140890,153.1030680041549
EK202310127015,126.02754750775735
EK202310134941,147.6089091695184
EK202310119304,138.64579713920733
EK202310212796,145.8223471759047
EK202310108377,129.29601058627796
EK202310174180,139.75357605042242
EK202310239157,149.05293976118213
EK202310216632,145.2194024399555
EK202310172285,136.7415634478418
EK202310150279,147.5034088442958
EK202310186491,125.47109215234511
EK202310197932,139.0151179586978
EK202310120172,135.32399341651788
EK202310216664,147.73811950633825
EK202320006884,164.1772379967938
EK202310178918,150.5279958223714
EK202310144935,143.03380400498304
EK202310141510,132.86424978612072
EK202310216762,134.24861513382285
EK202310106406,130.72356969160762
EK202310111996,129.0944996330899
EK202310208681,141.46958401258462
EK202310226247,129.75365301963302
EK202310113253,157.38707763378517
EK202310122999,142.5549034290449
EK202310155079,153.041601973623
EK202310160222,135.7431392992844
EK202310210742,133.6260688115325
EK202310156801,142.70849737625244
EK202310159360,154.99905907596187
EK202310180024,137.28298689085253
EK202310213928,141.0118575167025
EK202310152334,144.46273006219096
EK202310245937,136.68267819973482
EK202310164808,162.14602993549005
EK202310146870,139.79582974289866
EK202310163950,147.40873628916273
EK202310195716,145.18216908356555
EK202310150305,146.93124973767596
EK202310229713,131.7394858020085
EK202310188916,153.1212293096921
EK202310121395,144.45487511050456
EK202310160376,137.7279628943263
EK202310244651,147.53276307251454
EK202310150169,132.01818613141478
EK202310110958,138.38317065141234
EK202310143966,138.09981230800605
EK202310221741,149.55192729781618
EK202310187012,149.3940094963138
EK202310193822,176.93567286120802
EK202310172094,145.51330932111236
EK202310178633,151.41847999815937
EK202310117674,137.87559611401034
EK202310133805,138.50846829051358
EK202310180948,168.38941926677865
EK202310203849,142.37504948148643
EK202310149491,172.9109463620965
EK202310216830,158.19872466715796
EK202310229432,129.33736728725964
EK202310109652,139.58851434979255
EK202310181925,147.41363989175804
EK202310196245,139.71157726427322
EK202310248098,137.2712819374027
EK202310183221,167.26323558544098
EK202310196195,150.39745500109808
EK202310197137,145.18732651340437
EK202310110247,149.0495047406915
EK202310144126,137.91098069929419
EK202310156911,159.25468404772172
EK202310224215,140.772490503041
EK202310236337,138.48237518672852
EK202310188431,144.52665120069483
EK202310137114,167.05301848416994
EK202310115030,143.95053045057458
EK202310117460,129.6426290424249
EK202310162361,133.18820878777524
EK202310130281,166.75407743693512
EK202310148428,139.9617906102013
EK202310163311,141.616285428803
EK202310145526,141.25872952517398
EK202310235374,134.63300968871513
EK202310156223,144.32630888716906
EK202310151269,140.33093927228268
EK202310150741,146.87604917748274
EK202310225372,156.22201855514322
EK202310133344,143.66859513062562
EK202310127071,127.7291343977384
EK202310152237,154.0968428270908
EK202310244229,130.60613352475852
EK202310167190,142.52409461661847
EK202310154488,153.6140162392254
EK202310211108,132.6599636188298
EK202310114416,154.3261931204624
EK202310222978,168.79884664193668
EK202310187337,171.32886785657584
EK202310195712,170.74359550210585
EK202310176238,154.61215371961083
EK202310204719,151.99164246785895
EK202310184298,145.62440399292052
EK202310215525,144.31207757888444
EK202310154861,142.0906094876415
EK202310200739,126.445496578733
EK202310242424,132.7411578030128
EK202310247300,128.40144158430073
EK202310116475,131.80213641361814
EK202310225458,132.03964229827457
EK202310126918,135.1756746912114
EK202310185579,129.20527022123972
EK202310241455,138.2755993128437
EK202310209465,135.37501211433533
EK202310142842,143.3210095965193
EK202310185122,146.91589285187078
EK202310223530,134.72915752861016
EK202310188514,138.59375541194336
EK202310171731,138.96300956639564
EK202310130376,148.5367550101563
EK202310222189,143.43538967236498
EK202310106430,143.34452760181867
EK202310127369,141.67038985692062
EK202310236443,131.4974023937377
EK202310182405,148.69149983139482
EK202310210187,130.48782968817258
EK202310116888,135.77696480768705
EK202310173132,167.063181817311
EK202310108743,132.59233890204533
EK202310125006,131.09924515763126
EK202310213574,136.26838447555562
EK202310165356,137.56992528796434
EK202310149418,165.377395870862
EK202310198882,130.29332216699981
EK202310231320,138.22350203234532
EK202310205653,146.09536365954858
EK202310198599,140.33141866035157
EK202310199963,136.39036496320685
EK202310173699,141.14710274966146
EK202310245726,131.7709575286829
EK202320006040,170.62201630408285
EK202310154743,146.2143894435099
EK202310188160,140.68370588235007
EK202310214367,157.52773617415102
EK202310103702,133.03116267682898
EK202310127965,144.94167831080028
EK202310203245,153.81781544195587
EK202310139888,148.65749345891163
EK202310108972,140.49236045998146
EK202310004612,132.4862075998416
EK202310143552,142.91757238902835
EK202310120024,157.18585275334067
EK202310221518,152.6418573166035
EK202310180966,167.4269593054437
EK202310193489,139.6283139153182
EK202310117005,136.8370492173811
EK202310213271,146.39676417091198
EK202310120394,140.515881775079
EK202310183259,151.3946655101809
EK202310125697,159.68878055267226
EK202310110553,142.31919969919124
EK202310150138,137.95356741856864
EK202310169349,135.73293413777665
EK202310224959,133.0780643145567
EK202310003872,144.00832430002194
EK202310189922,161.48306463485596
EK202310196746,162.53777241726468
EK202310189397,142.4220215514904
EK202310154076,161.23852085421638
EK202310003409,127.5264065645108
EK202310132461,136.6657318734011
EK202310114430,137.2110570058293
EK202310207939,135.81220369301005
EK202310219274,132.25171793195804
EK202310226342,144.56660352146258
EK202310127397,146.58155328708395
EK202310237125,133.5602957034715
EK202310214068,158.91740754773062
EK202310184942,151.39345153577918
EK202310113334,130.7696940101977
EK202310121808,131.2468689766674
EK202310134472,136.69003261543543
EK202310213189,138.77357856874798
EK202310200986,133.46238610688732
EK202310183319,142.2616558958528
EK202310138451,135.11708820258062
EK202310134480,132.56940934480664
EK202310248001,151.73053865232697
EK202310215511,140.23068052797498
EK202310148692,163.8789744663563
EK202310003356,139.78736741704947
EK202310186363,142.36765938321466
EK202310117649,138.1233059662651
EK202310107222,125.09656981118385
EK202310140103,137.84705319117768
EK202310162055,164.62911645816342
EK202310160543,140.35113131901403
EK202310104526,137.3592958094736
EK202310111072,150.9509688886079
EK202310144115,137.25370709430678
EK202310227753,158.98118763372014
EK202310168401,156.76841884037452
EK202310225278,139.37622638578895
EK202310121727,126.7895504046079
EK202310209068,145.3370402866401
EK202310117324,139.90959466318287
EK202310119649,145.27931038041555
EK202310154151,138.96311448413795
EK202310235668,134.8304649351583
EK202310197052,134.1228106210967
EK202310133218,140.67714030767488
EK202310228623,134.44395607710752
EK202310236771,141.35700608016688
EK202320007756,143.33757759715297
EK202310123680,136.64207228494996
EK202310153796,148.85542385673912
EK202310184256,157.58902263761073
EK202310189360,152.73633171239553
EK202310169170,149.533812601737
EK202310238568,165.64393452995517
EK202310147463,138.48538183314287
EK202310246348,137.60223201195438
EK202310146645,134.55713824786943
EK202310112043,137.84296778824444
EK202310126693,142.98263817888775
EK202310105633,130.44022794520058
EK202310108187,151.94286305328527
EK202310142659,142.61063226258068
EK202310154109,150.9158929653772
EK202310187961,169.8171469805186
EK202310138151,133.72464205996832
EK202310145768,132.1807221061459
EK202310204437,132.54487242600905
EK202310234444,136.24637793169452
EK202310146920,128.77259455356318
EK202310191972,148.19262940838905
EK202310135664,134.63639294782527
EK202310136647,170.48409357500253
EK202310149136,142.69736138673247
EK202310004755,135.80206722099413
EK202310003806,137.90523532962385
EK202320005862,147.508415368034
EK202310238222,131.55574114229745
EK202310165638,132.41895977242484
EK202310195278,143.02947376819884
EK202310191050,144.18405047236766
EK202310165081,177.98175019954883
EK202310141108,134.91115183001398
EK202310225501,136.96048484981645
EK202310190006,159.26212800554023
EK202310232901,152.26347187482594
EK202310183145,141.81474467036432
EK202310133834,170.79200973155852
EK202310111865,137.47707471728506
EK202310233162,141.57223353696972
EK202310144096,138.96642909048288
EK202310241460,150.19640638232616
EK202310148061,147.66305326152104
EK202310123096,139.03904251441867
EK202310168745,134.5977507316034
EK202310232533,135.6720700354886
EK202310238139,138.6153598397112
EK202310107671,146.92928631552496
EK202310003635,138.15511336681772
EK202310160939,139.3999518893949
EK202310165138,148.04971331403556
EK202310177363,147.1859657445377
EK202310140380,148.54941791066895
EK202310127640,138.19542414532415
EK202310145483,137.40162840414874
EK202310144142,139.27414585030718
EK202310182466,153.58334078794798
EK202310134774,135.2238543187804
EK202310239504,146.70192289511894
EK202310179694,132.47985504331086
EK202310105818,137.72599192537763
EK202310206801,142.9815056497005
EK202310133427,143.25033548737403
EK202310172349,132.8573696959635
EK202310144166,133.48674496682276
EK202310118960,122.56085376337194
EK202310199115,146.27577859108675
EK202310213777,156.91676147845635
EK202310232118,140.48337193207712
EK202310204757,141.77234832124344
EK202310241858,144.0274861089984
EK202310204589,155.428509693796
EK202310224131,138.59097462558077
EK202310160384,154.9065684594785
EK202310158733,148.9601019374062
EK202310139320,127.65371276600959
EK202310186373,155.69085140798344
EK202310207408,145.02040721177383
EK202310202032,132.88841597750337
