id,TARGET
EK202310197580,170.13333333333333
EK202310163370,155.43333333333334
EK202310126258,129.1
EK202320006245,161.56666666666666
EK202310214455,146.2
EK202310225077,168.8
EK202310121345,132.0
EK202310118753,126.3
EK202310209148,141.43333333333334
EK202310235651,138.03333333333333
EK202310195584,149.0
EK202310131541,135.23333333333332
EK202310167958,167.86666666666667
EK202310232848,126.8
EK202310112373,143.56666666666666
EK202310247588,179.6
EK202310124781,152.7
EK202310187345,178.0
EK202310117200,147.83333333333334
EK202310103838,130.6
EK202310123310,148.76666666666668
EK202310193567,142.2
EK202310176987,156.73333333333332
EK202310217483,133.16666666666666
EK202310219653,126.73333333333333
EK202310189258,152.3
EK202310213235,140.5
EK202310148485,137.2
EK202310243846,131.6
EK202310157685,143.7
EK202310228217,169.53333333333333
EK202310167414,159.03333333333333
EK202310116553,134.53333333333333
EK202310154306,129.86666666666667
EK202310218246,139.3
EK202310214924,151.7
EK202310124301,133.76666666666668
EK202310132969,133.03333333333333
EK202310116665,135.0
EK202310126109,148.4
EK202310246626,151.4
EK202310165655,138.63333333333333
EK202310222900,139.4
EK202310183920,132.56666666666666
EK202310188655,146.83333333333334
EK202310140837,145.53333333333333
EK202310110105,130.63333333333333
EK202310166926,162.96666666666667
EK202310222571,147.5
EK202310130862,162.66666666666666
EK202310159918,148.2
EK202310191732,172.16666666666666
EK202310154430,163.7
EK202310209379,133.86666666666667
EK202310242826,168.86666666666667
EK202310127621,140.73333333333332
EK202310144269,138.63333333333333
EK202310168554,163.3
EK202310225096,123.76666666666667
EK202310004191,145.13333333333333
EK202310198832,130.96666666666667
EK202310166122,159.66666666666666
EK202310197812,182.6
EK202310173577,134.4
EK202310107780,132.33333333333334
EK202310200080,135.5
EK202310244832,157.66666666666666
EK202310153701,141.5
EK202310248897,144.0
EK202310238758,147.16666666666666
EK202310180956,175.86666666666667
EK202310133597,170.46666666666667
EK202310165926,149.0
EK202310113563,143.3
EK202310219177,142.03333333333333
EK202310215546,142.56666666666666
EK202310239803,138.2
EK202310170081,132.06666666666666
EK202310206625,153.66666666666666
EK202310104069,131.33333333333334
EK202310186393,168.1
EK202310173267,132.36666666666667
EK202310110426,155.13333333333333
EK202310164765,138.66666666666666
EK202310158220,137.33333333333334
EK202310168816,146.06666666666666
EK202310204071,148.63333333333333
EK202310157259,145.9
EK202310156843,134.1
EK202310223529,140.0
EK202310149961,139.73333333333332
EK202310108241,135.4
EK202310168245,137.66666666666666
EK202310191021,143.03333333333333
EK202310165776,149.53333333333333
EK202310172874,141.33333333333334
EK202310163779,136.13333333333333
EK202310188731,165.96666666666667
EK202310105850,132.46666666666667
EK202310129025,158.96666666666667
EK202310122251,140.86666666666667
EK202310233739,132.5
EK202310145467,142.76666666666668
EK202310125541,146.06666666666666
EK202310128736,144.83333333333334
EK202310157339,148.03333333333333
EK202310204674,153.6
EK202310199931,135.23333333333332
EK202310159776,149.7
EK202310233618,153.23333333333332
EK202310209554,163.53333333333333
EK202310147590,141.66666666666666
EK202310233558,139.83333333333334
EK202310141475,138.4
EK202310192184,131.8
EK202310121465,137.9
EK202310144674,156.63333333333333
EK202310225145,141.33333333333334
EK202310211862,134.66666666666666
EK202310218476,125.93333333333334
EK202310227106,159.93333333333334
EK202310184475,132.8
EK202310132027,145.0
EK202310134826,148.66666666666666
EK202310182784,145.7
EK202310236142,133.7
EK202310215997,166.96666666666667
EK202310218885,151.96666666666667
EK202310189497,139.9
EK202310242392,142.16666666666666
EK202310139831,141.0
EK202310159899,129.6
EK202320007536,151.0
EK202310205864,155.86666666666667
EK202310205412,149.33333333333334
EK202310178623,147.96666666666667
EK202310144137,139.7
EK202310156851,136.9
EK202310200692,139.7
EK202310221442,153.53333333333333
EK202310225402,144.23333333333332
EK202310128314,155.66666666666666
EK202310135585,147.46666666666667
EK202310230304,155.2
EK202310106564,145.13333333333333
EK202310195276,132.5
EK202310168561,146.36666666666667
EK202310238035,149.7
EK202310210412,137.2
EK202310193015,144.03333333333333
EK202310160429,145.53333333333333
EK202310203227,125.7
EK202310144260,129.6
EK202310231994,142.93333333333334
EK202310169556,141.63333333333333
EK202310112231,142.33333333333334
EK202310179305,132.63333333333333
EK202310111693,139.43333333333334
EK202310163778,162.06666666666666
EK202310197562,148.8
EK202310147780,132.26666666666668
EK202310165497,160.86666666666667
EK202310191527,138.0
EK202310106149,134.26666666666668
EK202310179787,134.73333333333332
EK202310247018,155.26666666666668
EK202310177578,143.06666666666666
EK202310138872,165.53333333333333
EK202310204378,138.26666666666668
EK202310146296,145.63333333333333
EK202310110160,132.16666666666666
EK202310179095,151.36666666666667
EK202310220481,130.6
EK202310227227,160.0
EK202310234336,149.33333333333334
EK202310145809,129.33333333333334
EK202310209306,157.8
EK202310225649,143.76666666666668
EK202310226704,149.46666666666667
EK202310157072,160.86666666666667
EK202310121530,132.0
EK202310165600,140.86666666666667
EK202310197233,144.7
EK202310184332,144.93333333333334
EK202310143743,140.9
EK202310154640,136.46666666666667
EK202310158286,142.26666666666668
EK202310123880,137.26666666666668
EK202310182423,165.96666666666667
EK202310124053,131.06666666666666
EK202310206144,144.13333333333333
EK202310140890,154.96666666666667
EK202310127015,129.26666666666668
EK202310134941,147.9
EK202310119304,136.53333333333333
EK202310212796,161.86666666666667
EK202310108377,132.3
EK202310174180,136.46666666666667
EK202310239157,153.5
EK202310216632,142.7
EK202310172285,139.03333333333333
EK202310150279,147.73333333333332
EK202310186491,131.1
EK202310197932,148.66666666666666
EK202310120172,133.7
EK202310216664,146.9
EK202320006884,182.96666666666667
EK202310178918,149.83333333333334
EK202310144935,135.1
EK202310141510,135.66666666666666
EK202310216762,130.83333333333334
EK202310106406,140.43333333333334
EK202310111996,145.06666666666666
EK202310208681,142.1
EK202310226247,130.46666666666667
EK202310113253,164.0
EK202310122999,136.8
EK202310155079,133.56666666666666
EK202310160222,137.46666666666667
EK202310210742,135.93333333333334
EK202310156801,142.9
EK202310159360,150.43333333333334
EK202310180024,148.2
EK202310213928,143.6
EK202310152334,149.6
EK202310245937,138.6
EK202310164808,164.1
EK202310146870,146.6
EK202310163950,151.26666666666668
EK202310195716,157.4
EK202310150305,146.06666666666666
EK202310229713,132.7
EK202310188916,159.23333333333332
EK202310121395,146.13333333333333
EK202310160376,137.0
EK202310244651,147.96666666666667
EK202310150169,127.8
EK202310110958,134.73333333333332
EK202310143966,135.13333333333333
EK202310221741,143.2
EK202310187012,150.2
EK202310193822,172.9
EK202310172094,139.0
EK202310178633,151.73333333333332
EK202310117674,145.6
EK202310133805,133.83333333333334
EK202310180948,174.43333333333334
EK202310203849,137.2
EK202310149491,176.96666666666667
EK202310216830,163.83333333333334
EK202310229432,135.86666666666667
EK202310109652,139.06666666666666
EK202310181925,136.66666666666666
EK202310196245,138.4
EK202310248098,136.33333333333334
EK202310183221,163.8
EK202310196195,153.4
EK202310197137,139.63333333333333
EK202310110247,139.96666666666667
EK202310144126,139.86666666666667
EK202310156911,154.76666666666668
EK202310224215,136.73333333333332
EK202310236337,141.5
EK202310188431,148.7
EK202310137114,166.0
EK202310115030,143.33333333333334
EK202310117460,127.53333333333333
EK202310162361,133.36666666666667
EK202310130281,172.8
EK202310148428,134.63333333333333
EK202310163311,142.06666666666666
EK202310145526,144.93333333333334
EK202310235374,135.56666666666666
EK202310156223,146.86666666666667
EK202310151269,133.7
EK202310150741,145.3
EK202310225372,156.2
EK202310133344,144.33333333333334
EK202310127071,133.8
EK202310152237,154.53333333333333
EK202310244229,135.6
EK202310167190,143.2
EK202310154488,155.3
EK202310211108,134.66666666666666
EK202310114416,152.46666666666667
EK202310222978,172.66666666666666
EK202310187337,165.03333333333333
EK202310195712,175.76666666666668
EK202310176238,160.4
EK202310204719,140.63333333333333
EK202310184298,139.9
EK202310215525,144.63333333333333
EK202310154861,135.43333333333334
EK202310200739,122.83333333333333
EK202310242424,131.46666666666667
EK202310247300,127.73333333333333
EK202310116475,138.03333333333333
EK202310225458,129.46666666666667
EK202310126918,155.43333333333334
EK202310185579,133.0
EK202310241455,139.6
EK202310209465,140.13333333333333
EK202310142842,140.46666666666667
EK202310185122,155.56666666666666
EK202310223530,134.2
EK202310188514,148.8
EK202310171731,138.0
EK202310130376,147.0
EK202310222189,126.66666666666667
EK202310106430,142.46666666666667
EK202310127369,140.03333333333333
EK202310236443,131.43333333333334
EK202310182405,153.3
EK202310210187,134.93333333333334
EK202310116888,135.66666666666666
EK202310173132,163.8
EK202310108743,135.73333333333332
EK202310125006,134.26666666666668
EK202310213574,136.4
EK202310165356,144.46666666666667
EK202310149418,160.73333333333332
EK202310198882,129.66666666666666
EK202310231320,145.3
EK202310205653,137.2
EK202310198599,130.83333333333334
EK202310199963,138.96666666666667
EK202310173699,143.0
EK202310245726,135.13333333333333
EK202320006040,158.96666666666667
EK202310154743,152.0
EK202310188160,131.26666666666668
EK202310214367,162.33333333333334
EK202310103702,131.36666666666667
EK202310127965,146.7
EK202310203245,157.2
EK202310139888,142.63333333333333
EK202310108972,143.83333333333334
EK202310004612,140.2
EK202310143552,139.6
EK202310120024,150.76666666666668
EK202310221518,152.83333333333334
EK202310180966,172.93333333333334
EK202310193489,137.53333333333333
EK202310117005,133.63333333333333
EK202310213271,137.43333333333334
EK202310120394,149.46666666666667
EK202310183259,157.46666666666667
EK202310125697,141.33333333333334
EK202310110553,134.43333333333334
EK202310150138,142.46666666666667
EK202310169349,132.86666666666667
EK202310224959,130.53333333333333
EK202310003872,157.4
EK202310189922,152.36666666666667
EK202310196746,158.73333333333332
EK202310189397,145.73333333333332
EK202310154076,144.6
EK202310003409,129.6
EK202310132461,134.36666666666667
EK202310114430,142.06666666666666
EK202310207939,131.86666666666667
EK202310219274,139.4
EK202310226342,144.16666666666666
EK202310127397,134.9
EK202310237125,124.73333333333333
EK202310214068,173.7
EK202310184942,154.43333333333334
EK202310113334,136.56666666666666
EK202310121808,132.03333333333333
EK202310134472,142.5
EK202310213189,138.1
EK202310200986,130.56666666666666
EK202310183319,134.2
EK202310138451,134.46666666666667
EK202310134480,135.76666666666668
EK202310248001,151.16666666666666
EK202310215511,149.43333333333334
EK202310148692,166.66666666666666
EK202310003356,135.26666666666668
EK202310186363,150.56666666666666
EK202310117649,148.06666666666666
EK202310107222,131.0
EK202310140103,138.2
EK202310162055,150.56666666666666
EK202310160543,141.23333333333332
EK202310104526,138.33333333333334
EK202310111072,149.66666666666666
EK202310144115,133.83333333333334
EK202310227753,160.26666666666668
EK202310168401,148.16666666666666
EK202310225278,139.06666666666666
EK202310121727,133.36666666666667
EK202310209068,145.83333333333334
EK202310117324,141.63333333333333
EK202310119649,150.06666666666666
EK202310154151,138.5
EK202310235668,138.6
EK202310197052,140.46666666666667
EK202310133218,143.76666666666668
EK202310228623,137.53333333333333
EK202310236771,140.0
EK202320007756,147.0
EK202310123680,140.03333333333333
EK202310153796,132.83333333333334
EK202310184256,164.2
EK202310189360,128.8
EK202310169170,153.53333333333333
EK202310238568,157.3
EK202310147463,135.86666666666667
EK202310246348,142.43333333333334
EK202310146645,135.23333333333332
EK202310112043,138.1
EK202310126693,137.9
EK202310105633,132.96666666666667
EK202310108187,146.96666666666667
EK202310142659,146.76666666666668
EK202310154109,156.76666666666668
EK202310187961,173.53333333333333
EK202310138151,141.56666666666666
EK202310145768,134.7
EK202310204437,136.8
EK202310234444,138.93333333333334
EK202310146920,137.33333333333334
EK202310191972,158.16666666666666
EK202310135664,137.1
EK202310136647,168.2
EK202310149136,144.33333333333334
EK202310004755,132.13333333333333
EK202310003806,141.63333333333333
EK202320005862,150.53333333333333
EK202310238222,127.03333333333333
EK202310165638,132.13333333333333
EK202310195278,145.26666666666668
EK202310191050,138.3
EK202310165081,175.76666666666668
EK202310141108,138.9
EK202310225501,137.33333333333334
EK202310190006,157.63333333333333
EK202310232901,143.06666666666666
EK202310183145,143.13333333333333
EK202310133834,177.46666666666667
EK202310111865,134.76666666666668
EK202310233162,142.03333333333333
EK202310144096,134.06666666666666
EK202310241460,156.4
EK202310148061,151.06666666666666
EK202310123096,138.33333333333334
EK202310168745,133.86666666666667
EK202310232533,138.76666666666668
EK202310238139,135.5
EK202310107671,154.3
EK202310003635,139.46666666666667
EK202310160939,146.0
EK202310165138,139.16666666666666
EK202310177363,148.53333333333333
EK202310140380,144.6
EK202310127640,137.2
EK202310145483,141.73333333333332
EK202310144142,141.6
EK202310182466,149.03333333333333
EK202310134774,127.33333333333333
EK202310239504,144.03333333333333
EK202310179694,135.83333333333334
EK202310105818,145.9
EK202310206801,150.4
EK202310133427,146.0
EK202310172349,134.83333333333334
EK202310144166,142.4
EK202310118960,123.2
EK202310199115,148.6
EK202310213777,154.16666666666666
EK202310232118,137.13333333333333
EK202310204757,145.66666666666666
EK202310241858,150.1
EK202310204589,159.66666666666666
EK202310224131,136.9
EK202310160384,156.76666666666668
EK202310158733,150.63333333333333
EK202310139320,129.96666666666667
EK202310186373,155.23333333333332
EK202310207408,150.9
EK202310202032,138.3
EK202310191726,142.06666666666666
EK202310237659,136.4
EK202310202929,160.66666666666666
EK202310138221,133.26666666666668
EK202310213944,142.43333333333334
EK202310217592,140.56666666666666
EK202310156873,142.76666666666668
EK202310154026,125.7
EK202310227896,134.23333333333332
EK202310165724,168.56666666666666
EK202310160534,136.73333333333332
EK202310238733,154.26666666666668
EK202310187242,150.23333333333332
EK202310160829,154.4
EK202310160276,150.23333333333332
EK202310137939,131.2
EK202310200291,132.06666666666666
EK202310238138,131.86666666666667
EK202310217144,146.0
EK202310196491,141.73333333333332
EK202320006298,133.46666666666667
EK202310228178,129.5
EK202310138802,136.2
EK202310240713,145.4
EK202310175243,158.36666666666667
EK202310207967,124.73333333333333
EK202310107352,140.63333333333333
EK202310211309,140.03333333333333
EK202310131783,148.3
EK202310166826,161.63333333333333
EK202310112512,131.43333333333334
EK202310153955,178.8
EK202310223762,135.23333333333332
EK202310220803,130.46666666666667
EK202310191806,137.23333333333332
EK202310139794,138.26666666666668
EK202310004495,156.26666666666668
EK202310165321,156.6
EK202310152644,145.26666666666668
EK202310107844,141.86666666666667
EK202310224636,150.73333333333332
EK202310182912,141.56666666666666
EK202310227725,132.0
EK202310129401,139.93333333333334
EK202310132710,128.96666666666667
EK202310167591,156.23333333333332
EK202310209362,153.03333333333333
EK202310191553,164.36666666666667
EK202310191129,135.36666666666667
EK202310229273,135.53333333333333
EK202310177141,144.06666666666666
EK202310210987,134.76666666666668
EK202310246808,127.66666666666667
EK202310186424,147.5
EK202310243671,155.3
EK202310157978,131.5
EK202310141176,136.43333333333334
EK202310166632,157.7
EK202310188518,147.43333333333334
EK202310176726,154.73333333333332
EK202310232858,162.2
EK202310203103,140.5
EK202310172581,144.36666666666667
EK202310129669,137.13333333333333
EK202310149026,153.46666666666667
EK202310151271,142.0
EK202310164311,133.7
EK202310193156,136.7
EK202310183315,150.4
EK202310129742,166.66666666666666
EK202310244163,141.43333333333334
EK202310162820,135.73333333333332
EK202310158627,135.86666666666667
EK202310195793,139.23333333333332
EK202310243898,174.36666666666667
EK202310211036,135.93333333333334
EK202310231066,132.2
EK202310188792,154.8
EK202310181166,153.1
EK202310240476,136.4
EK202310197771,162.5
EK202310141037,165.4
EK202310204780,140.6
EK202310191058,151.36666666666667
EK202310173228,141.0
EK202310197491,134.86666666666667
EK202310156720,146.2
EK202310244219,143.6
EK202310119128,147.06666666666666
EK202310241327,163.26666666666668
